Player name ,Nation,Position,Squad,Compition,Age,Born year,Match played,Starts,MIn,90s,Goal,Assist,Goal + Assist,Goal+Penalty kick,Penalty Kick,Penalty Kick Attempted,Yellow Card,Red Card,Expected Goal,Non-penalty Expected Goal,Expected Assisted Goal,Non-penalty Expected Goal + Expected Assisted Goal,Progressive Carries,Progressive Passes,Progressive Passes Receive
Djed Spence,ENG,DF,Rennes,Ligue 1,22-231,2000,7,7,565,6.3,0.4,0.4,0.1,0.5,0,0,21,0,21,17,,,,,
Stijn Spierings,NED,MF,Toulouse,Ligue 1,27-016,1996,28,28,"2,517",28,2,2,2,2,0,0,1.7,0,1.7,1.9,3.7,184,24,25,0.07
Leonardo Spinazzola,ITA,DF,Roma,Serie A,30-003,1993,18,14,"1,212",13.5,1,3,4,1,0,0,1,0,0.9,0.9,1.3,2.2,73,42,64
Marco Sportiello,ITA,GK,Atalanta,Serie A,30-322,1992,7,6,623,6.9,,2,,,0,0,,0,0,0,0,0,0,,
Jack Stacey,ENG,DF,Bournemouth,Premier League,26-356,1996,9,3,297,3.3,0.1,2,0.1,0.1,0,0,2,0,9,15,,0,,,
Anton Stach,GER,MF,Mainz 05,Bundesliga,24-133,1998,22,16,"1,520",16.9,1,3,4,1,0,0,4,0,1.8,1.8,2.5,4.4,29,88,48
Kostas Stafylidis,GRE,"DF,MF",Bochum,Bundesliga,29-116,1993,14,8,802,8.9,0.3,2,2,2,0,0,0.3,0,9,0.3,0.6,25,,11,
Jens Stage,DEN,MF,Werder Bremen,Bundesliga,26-140,1996,24,14,"1,210",13.4,2,1,3,2,0,0,1,0,2,2,0.8,2.9,16,42,41
Josip Stanišic,CRO,DF,Bayern Munich,Bundesliga,22-360,2000,11,3,470,5.2,10,1,0.4,0.4,0,0,59,0,0,31,,0,,,
Junior Stanislas,ENG,MF,Bournemouth,Premier League,33-122,1989,4,61,0.7,0.1,,0.2,4,5,0,0,,0,,,,,0,,
Jay Stansfield,ENG,FW,Fulham,Premier League,20-124,2002,3,1,87,1,0.3,0.3,0.1,0.3,0,0,4,0,2,,,,,,
Niklas Stark,GER,DF,Werder Bremen,Bundesliga,27-348,1995,18,14,"1,315",14.6,0.1,6,0.1,0.3,0,0,0.4,0,7,48,3,0.02,0.01,0.03,0.01
Jason Steele,ENG,GK,Brighton,Premier League,32-222,1990,3,3,270,3,,,,,0,0,,0,0,0,0,0,0,,0
Calvin Stengs,NED,FW,Nice,Ligue 1,24-100,1998,4,3,212,2.4,0.3,0.3,0.1,0.4,0,0,12,0,10,16,,,,,
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,27-008,1996,11,3,328,3.6,3,1,1,0.6,0,0,0.6,0,,12,5,,,,
Jack Stephens,ENG,DF,Southampton,Premier League,29-060,1994,2,46,0.5,3,3,,,,0,0,,0,0,0,0,0,,,0
Jack Stephens,ENG,DF,Bournemouth,Premier League,29-060,1994,10,8,723,8,1,2,0.2,0.2,0,0,12,0,0,2,,0,,,
Raheem Sterling,ENG,"FW,MF",Chelsea,Premier League,28-110,1994,19,16,"1,338",14.9,4,2,6,4,0,0,3,0,4.5,4.5,3.5,8,55,42,135
Angelo Stiller,GER,MF,Hoffenheim,Bundesliga,21-358,2001,16,5,598,6.6,1,1,2,1,0,0,0.3,0,0.3,0.5,0.7,29,4,16,
Lars Stindl,GER,"FW,MF",M'Gladbach,Bundesliga,34-214,1988,20,15,"1,280",14.2,5,6,11,5,0,0,7,0,3.3,3.3,3.9,7.1,19,54,62
Kevin Stöger,AUT,MF,Bochum,Bundesliga,29-213,1993,24,22,"1,936",21.5,2,1,3,1,0,0.27,1,0.08,2.4,1,1,1.7,28,4.1,5.8
Petar Stojanovic,SVN,DF,Empoli,Serie A,27-172,1995,21,15,"1,377",15.3,0.2,1,1,3,0,0,0.2,0,42,0.9,1.2,81,0.02,42,0.07
John Stones,ENG,DF,Manchester City,Premier League,28-304,1994,15,14,"1,269",14.1,0.6,2,2,1,0,0,0.6,0,21,1.3,1.9,77,0.04,26,0.14
Jørgen Strand Larsen,NOR,FW,Celta Vigo,La Liga,23-050,2000,22,15,"1,250",13.9,2,3,5,2,0,0,4,0,3.8,3.8,1.9,5.6,11,10,51
Gabriel Strefezza,BRA,FW,Lecce,Serie A,25-344,1997,25,22,"1,759",19.5,7,1,8,6,0,0.27,1,0.15,3.7,1,4,2.9,55,2.4,5.3
Dávid Strelec,SVK,FW,Spezia,Serie A,21-358,2001,7,1,169,1.9,0.5,0.5,0.1,0.6,0,0,1,0,2,14,,,,,
Pascal Struijk,NED,DF,Leeds United,Premier League,23-229,1999,21,20,"1,687",18.7,2,1,3,2,0,0,4,0,1.2,1.2,2.3,3.6,22,102,45
Cristhian Stuani,URU,FW,Girona,La Liga,36-167,1986,21,5,710,7.9,6,6,3,3,0,0,4,,6.7,6,3.6,0.9,1,4.5,9
Damián Suárez,URU,"DF,MF",Getafe,La Liga,34-335,1988,17,15,"1,104",12.3,1,1,1,3,0,0,0.3,0,0.3,1.1,1.4,54,12,45,0.08
Denis Suárez,ESP,MF,Espanyol,La Liga,29-081,1994,7,4,371,4.1,0.4,0.4,0.7,1.1,0,0,15,0,13,13,,,,,
Mario Suárez,ESP,"DF,MF",Rayo Vallecano,La Liga,36-032,1987,1,6,0.1,,,,,,0,0,,0,0,0,0,0,0,0,0
Gabriel Suazo,CHI,DF,Toulouse,Ligue 1,25-231,1997,9,7,611,6.8,0.1,1,1,0.1,0,0,0.4,0,13,0.4,38,23,,,
Isaac Success,NGA,FW,Udinese,Serie A,27-080,1996,27,18,"1,614",17.9,3.1,6,6,3,0,0,3.1,0,35,3.9,6.9,49,0.17,184,0.33
Niklas Süle,GER,DF,Dortmund,Bundesliga,27-206,1995,21,16,"1,422",15.8,1,3,4,1,0,0,1,0,1.2,1.2,1.8,3,20,89,49
Ibrahim Sulemana,GHA,MF,Hellas Verona,Serie A,19-310,2003,11,3,357,4,0.3,3,0.3,0.2,0,0,0.5,0,3,11,5,,,,
Kamaldeen Sulemana,GHA,"FW,MF",Southampton,Premier League,21-041,2002,8,6,520,5.8,0.6,1,0.6,0.4,0,0,1,0,15,22,50,,,,
Kamaldeen Sulemana,GHA,"FW,MF",Rennes,Ligue 1,21-041,2002,14,2,326,3.6,1,1,1,1,0,0,1.4,0,1.4,0.6,1.9,18,17,57,
Crysencio Summerville,NED,FW,Leeds United,Premier League,21-149,2001,20,9,"1,018",11.3,4,2,6,4,0,0,2,0,2.4,2.4,1.2,3.6,42,32,61
Ivan Šunjic,CRO,MF,Hertha BSC,Bundesliga,26-170,1996,18,12,993,11,0.6,4,0.6,0.2,0,0,0.8,0,6,30,6,0.01,0.06,0.07,0.06
Sam Surridge,ENG,FW,Nott'ham Forest,Premier League,24-243,1998,16,1,281,3.1,1,1,1,2,0,0,1.8,0,1.8,0.1,1.8,6,2,14,
Suso,ESP,"MF,FW",Sevilla,La Liga,29-129,1993,15,5,605,6.7,1,1,2,1,0,0,1,0,0.7,0.7,1.5,2.3,16,55,66
Mattias Svanberg,SWE,MF,Wolfsburg,Bundesliga,24-082,1999,23,14,"1,283",14.3,2,4,6,2,0,0,4,0,1.9,1.9,3,4.9,15,53,51
Williot Swedberg,SWE,MF,Celta Vigo,La Liga,19-055,2004,2,35,0.4,1,,3,4,,0,0,,0,0,0,0,0,0,,
Issiaga Sylla,GUI,DF,Montpellier,Ligue 1,29-086,1994,7,7,630,7,0.2,3,3,0.2,0,0,1.8,0,22,2,42,35,,,
Issiaga Sylla,GUI,DF,Toulouse,Ligue 1,29-086,1994,17,16,"1,372",15.2,0.4,3,0.4,0.5,0,0,0.9,0,51,95,107,0.03,0.03,0.06,0.03
Wojciech Szczesny,POL,GK,Juventus,Serie A,32-344,1990,19,19,"1,662",18.5,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Dominik Szoboszlai,HUN,"MF,FW",RB Leipzig,Bundesliga,22-154,2000,23,21,"1,803",20,4,8,12,4,0,0,1,0.46,2.5,1,2.5,6.7,55,9.2,114
Alexander Sørloth,NOR,FW,Real Sociedad,La Liga,27-113,1995,22,20,"1,655",18.4,9,1,10,9,0,0,4,0,8.7,8.7,1.3,10,25,14,89
Alexander Sørloth,NOR,FW,RB Leipzig,Bundesliga,27-113,1995,1,6,0.1,1,,1,,,0,0,,0,0,0,0,0,0,,
Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,30-209,1992,26,26,"2,316",25.7,1,3,4,1,0,0,4,0,1.6,1.6,3.4,5,29,129,141
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,27-045,1996,24,20,"1,764",19.6,1,1,1,6,0,0,1,0,1,0.4,1.4,35,3,4,0.05
Benjamin Tahirovic,BIH,MF,Roma,Serie A,20-025,2003,5,1,136,1.5,,1,0.1,0.1,0,0,1,0,0,2,,0,0,,
Waniss Taibi,FRA,MF,Angers,Ligue 1,21-021,2002,10,1,186,2.1,0.3,1,1,1,0,0,0.3,0,8,0.1,0.4,15,,7,
Flavien Tait,FRA,MF,Rennes,Ligue 1,30-054,1993,24,16,"1,425",15.8,2,2,4,2,0,0,2,0,1.9,1.9,2,3.9,42,136,44
Montassar Talbi,TUN,DF,Lorient,Ligue 1,24-306,1998,28,28,"2,520",28,1,1,2,1,0,0,0.7,0,0.7,0.2,0.9,45,12,0.04,0.07
Adrien Tameze,CMR,MF,Hellas Verona,Serie A,29-052,1994,26,24,"2,101",23.3,0.7,2,0.7,0.7,0,0,1.4,0,19,84,37,0.03,0.03,0.06,0.03
Japhet Tanganga,ENG,DF,Tottenham,Premier League,23-362,1999,2,2,141,1.6,1,5,2,,0,0,,0,0,0,0,0,,,
Renato Tapia,PER,"MF,DF",Celta Vigo,La Liga,27-243,1995,18,9,813,9,0.3,5,1,0.3,0,0,0.7,0,5,1,37,7,0.04,0.08,0.12
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,24-054,1999,25,24,"2,151",23.9,1,1,1,2,0,0,3,0,2.3,0.7,0.9,1.7,28,112,4
Florian Tardieu,FRA,MF,Troyes,Ligue 1,30-340,1992,14,11,"1,008",11.2,3,3,3,3,0,0,2,0,2.9,0.5,1,1.5,20,83,17
Matt Targett,ENG,DF,Newcastle Utd,Premier League,27-191,1995,11,4,430,4.8,2,0.3,0.3,31,0,0,12,0,0,,,0,,,
James Tarkowski,ENG,DF,Everton,Premier League,30-129,1992,28,28,"2,520",28,1,1,2,1,0,0,6,0,1.9,1.9,1.7,3.6,10,76,5
Ciprian Tataru?anu,ROU,GK,Milan,Serie A,37-047,1986,16,16,"1,440",16,0,1,1,0.5,0,0,0.5,0,0,0.06,0.06,0.06,0,0.03,0.03
Niklas Tauer,GER,"DF,MF",Mainz 05,Bundesliga,22-039,2001,3,93,1,0.1,0.1,0.1,6,4,0,0,,0,1,,,0,,,
Nuno Tavares,POR,"DF,MF",Marseille,Ligue 1,23-061,2000,24,20,"1,936",21.5,6,6,6,4,0,0,1,0,3.7,3.7,2.3,6,79,87,192
Marcus Tavernier,ENG,"MF,FW",Bournemouth,Premier League,24-006,1999,17,16,"1,367",15.2,3,4,7,3,0,0,1,0,2.5,2.5,2.2,4.6,50,36,100
Enzo Tchato,CMR,DF,Montpellier,Ligue 1,20-125,2002,18,10,950,10.6,1,1,2,1,0,0,1,0,0.3,0.3,1.1,1.4,19,29,56
Aurélien Tchouaméni,FRA,MF,Real Madrid,La Liga,23-060,2000,21,15,"1,264",14,0.9,3,3,1,0,0,0.9,0,22,1.7,2.6,92,0.07,14,0.21
Mathys Tel,FRA,FW,Bayern Munich,Bundesliga,17-335,2005,16,1,319,3.5,4,4,4,2,0,0,1.6,0,1.6,0.4,2.1,9,12,42,
Semir Telalovic,GER,"MF,FW",M'Gladbach,Bundesliga,23-095,1999,2,6,0.1,,,,,,0,0,,0,0,0,0,0,0,0,0
Alex Telles,BRA,DF,Sevilla,La Liga,30-103,1992,18,10,996,11.1,0.3,2,2,4,0,0,0.3,0,18,1,1.4,27,0.03,66,0.18
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,30-332,1992,26,26,"2,340",26,0,0.1,0.1,3,0,0,0,0,0,0,0,,0,0,0
Simon Terodde,GER,FW,Schalke 04,Bundesliga,35-026,1988,25,16,"1,371",15.2,3,3,3,1,0,0,4,0,4.9,4.1,1.3,5.4,3,14,59
Filippo Terracciano,ITA,"DF,MF",Hellas Verona,Serie A,20-048,2003,13,4,535,5.9,0.1,1,0.1,0.9,0,0,1,0,11,24,17,,,,
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,33-020,1990,23,23,"2,070",23,0,1,0,0,0,0,0,0,0,0,0,,0,0,0
Ramón Terrats,ESP,MF,Villarreal,La Liga,22-161,2000,5,4,304,3.4,0.5,1,1,0.5,0,0,0.9,0,13,1.5,24,15,,,
Ramón Terrats,ESP,MF,Girona,La Liga,22-161,2000,8,2,212,2.4,0.2,0.2,0.2,6,0,0,4,0,4,,,,,,
Martin Terrier,FRA,"FW,MF",Rennes,Ligue 1,26-024,1997,16,16,"1,319",14.7,9,4,13,9,0,0,5.6,0,5.6,3.4,9,60,34,137,0.27
Aleksa Terzic,SRB,DF,Fiorentina,Serie A,23-223,1999,14,4,503,5.6,0.2,0.2,1.1,1.3,0,0,27,0,26,36,,,,,
Tetê,BRA,FW,Leicester City,Premier League,23-041,2000,7,6,450,5,1,1,1,1.3,0,0,0.1,0,1.3,1.4,13,35,18,,
Tetê,BRA,"FW,MF",Lyon,Ligue 1,23-041,2000,17,14,"1,107",12.3,6,2,8,6,0,0,3,0,4.2,4.2,1.3,5.5,49,52,130
Kenny Tete,NED,DF,Fulham,Premier League,27-170,1995,21,20,"1,768",19.6,0.4,4,4,6,0,0,0.4,0,47,1.4,1.8,65,0.02,44,0.2
Florian Thauvin,FRA,FW,Udinese,Serie A,30-061,1993,7,1,197,2.2,0.3,0.3,0.5,0.9,0,0,10,0,9,18,,,,,
Arthur Theate,BEL,DF,Rennes,Ligue 1,22-307,2000,27,27,"2,422",26.9,2,2,2,3,0,0,3,0,3,0.5,3.5,187,24,2,0.07
Malick Thiaw,GER,DF,Milan,Serie A,21-232,2001,11,8,684,7.6,0.5,3,0.5,0.2,0,0,0.7,0,4,22,2,,,,
Malick Thiaw,GER,DF,Schalke 04,Bundesliga,21-232,2001,3,3,270,3,0.2,2,0.2,0.2,0,0,3,0,1,,,0,,,
Jan Thielmann,GER,FW,Köln,Bundesliga,20-306,2002,14,5,558,6.2,1,1,2,1,0,0,2,0,0.5,0.5,0.1,0.6,13,6,30
Sada Thioub,SEN,"FW,MF",Angers,Ligue 1,27-300,1995,20,5,572,6.4,0.8,1,1,2,0,0,0.8,0,13,1.2,2,39,,57,
Luke Thomas,ENG,DF,Leicester City,Premier League,21-291,2001,10,8,691,7.7,0.1,1,0.1,0.6,0,0,0.7,0,5,35,6,,,,
Adrien Thomasson,FRA,MF,Strasbourg,Ligue 1,29-108,1993,15,10,937,10.4,1.5,2,2,2,0,0,1.5,0,15,1.9,3.4,41,0.15,73,0.19
Adrien Thomasson,FRA,"MF,FW",Lens,Ligue 1,29-108,1993,10,7,590,6.6,2,2,4,2,0,0,1.5,0,1.5,0.9,2.3,30,14,51,
Morten Thorsby,NOR,MF,Union Berlin,Bundesliga,26-327,1996,17,6,622,6.9,1,1,2,1,0,0,3,0,0.6,0.6,0.4,1,,12,18
Kristian Thorstvedt,NOR,MF,Sassuolo,Serie A,24-015,1999,23,12,"1,001",11.1,2,1,3,2,0,0,4,0,1.9,1.9,1.1,3,26,49,48
Marcus Thuram,FRA,FW,M'Gladbach,Bundesliga,25-234,1997,24,22,"1,997",22.2,12,3,15,12,0,0,3,0,13.2,13.2,3.1,16.3,59,40,131
Khéphren Thuram-Ulie,FRA,MF,Nice,Ligue 1,22-002,2001,28,23,"2,007",22.3,2,4,6,2,0,0,2,0,2.8,2.8,3.7,6.5,66,94,55
Alexis Tibidi,FRA,FW,Troyes,Ligue 1,19-145,2003,2,64,0.7,3,1,,,,0,0,,0,0,0,0,0,,,0
Youri Tielemans,BEL,MF,Leicester City,Premier League,25-325,1997,23,19,"1,708",19,3,1,4,2,0,0.23,1,0.04,2.3,2,3,0.7,27,3.7,4.4
Kieran Tierney,SCO,DF,Arsenal,Premier League,25-296,1997,19,4,525,5.8,0.3,1,1,0.3,0,0,0.3,0,19,0.6,29,22,,,
Steffen Tigges,GER,FW,Köln,Bundesliga,24-240,1998,22,16,"1,321",14.7,5,1,6,5,0,0,3.1,0,3.1,1.3,4.4,23,16,65,0.07
Jean-Clair Todibo,FRA,DF,Nice,Ligue 1,23-088,1999,26,26,"2,209",24.5,0.4,4,2,0.4,0,0,0.2,0,15,0.6,112,6,0.02,0.01,0.02
Harry Toffolo,ENG,DF,Nott'ham Forest,Premier League,27-221,1995,12,6,639,7.1,0.2,0.2,0.7,0.9,0,0,21,0,8,35,,,,,
Umut Tohumcu,GER,MF,Hoffenheim,Bundesliga,18-229,2004,5,2,230,2.6,0.1,0.1,0.2,7,0,0,2,0,2,,,,,,
Karl Toko Ekambi,CMR,"MF,FW",Rennes,Ligue 1,30-195,1992,8,6,525,5.8,1,1,1,1.6,0,0,1,0,1.6,2.6,12,47,20,,
Karl Toko Ekambi,CMR,"FW,MF",Lyon,Ligue 1,30-195,1992,19,15,"1,353",15,4,2,6,4,0,0,1,0,4.4,4.4,3,7.4,58,36,188
Corentin Tolisso,FRA,MF,Lyon,Ligue 1,28-237,1994,21,17,"1,309",14.5,0.8,1,1,1,0,0,0.8,0,22,2.9,3.8,161,0.06,41,0.07
Jeremy Toljan,GER,DF,Sassuolo,Serie A,28-232,1994,21,20,"1,859",20.7,0.5,1,1,2,0,0,0.5,0,34,2.4,2.9,97,0.02,68,0.05
Rafael Tolói,ITA,DF,Atalanta,Serie A,32-169,1990,22,22,"1,896",21.1,1,1,2,1,0,0,4,0,2.3,2.3,1,3.2,16,113,26
Raúl de Tomás,ESP,FW,Rayo Vallecano,La Liga,28-162,1994,8,2,259,2.9,2.4,1,1,1.6,0,0,0.3,0,3,1.9,4,14,,,
Tiago Tomás,POR,"FW,MF",Stuttgart,Bundesliga,20-285,2002,19,12,953,10.6,2,3,5,2,0,0,1,0,1.8,1.8,2.8,4.6,24,16,63
Takehiro Tomiyasu,JPN,DF,Arsenal,Premier League,24-143,1998,21,6,663,7.4,0.2,1,1,2,0,0,0.2,0,14,0.6,0.8,51,,28,
James Tomkins,ENG,DF,Crystal Palace,Premier League,33-364,1989,5,3,337,3.7,1,1,1,3,0,0,1,0,1,1,1,2,1,1,
Fikayo Tomori,ENG,DF,Milan,Serie A,25-099,1997,24,23,"2,012",22.4,1,1,1,3,0,0,1.2,0,1.2,0.4,1.6,82,18,9,0.04
Sandro Tonali,ITA,MF,Milan,Serie A,22-324,2000,24,21,"1,929",21.4,2,4,6,2,0,0,7,0,2,2,3.4,5.4,43,95,51
Ivan Toney,ENG,FW,Brentford,Premier League,27-012,1996,25,25,"2,239",24.9,16,4,20,11,0,0.58,5,0.44,14.9,5,9,10.9,9,3.6,14.5
Pablo Torre,ESP,"MF,FW",Barcelona,La Liga,19-359,2003,2,29,0.3,3,1,3,,,0,0,,0,0,0,0,0,,,
David Torres,ESP,DF,Valladolid,La Liga,20-023,2003,2,1,101,1.1,,4,1,,0,0,,0,0,,,0,0,,
Ferrán Torres,ESP,FW,Barcelona,La Liga,23-027,2000,23,10,"1,000",11.1,2,2,2,1,0,0,4,0,4.6,1,3.8,2.9,33,6.7,33
Óliver Torres,ESP,"MF,FW",Sevilla,La Liga,28-138,1994,24,22,"1,687",18.7,3,1,4,3,0,0,1,0,1.8,1.8,3,4.8,25,114,128
Pau Torres,ESP,DF,Villarreal,La Liga,26-071,1997,23,23,"2,070",23,1,9,1,0.7,0,0,1.7,0,55,133,8,0.03,0.04,0.07,0.04
Roberto Torres,ESP,"FW,MF",Osasuna,La Liga,34-021,1989,2,11,0.1,0.3,2,0.3,1,,0,0,,0,0,,,0,,,
Lucas Torró,ESP,MF,Osasuna,La Liga,28-252,1994,25,24,"1,902",21.1,0.9,9,0.9,0.2,0,0,1.1,0,11,82,14,0.01,0.04,0.05,0.04
Nabil Touaizi,MAR,MF,Espanyol,La Liga,22-055,2001,1,3,1,1,,,,,0,0,,0,0,0,0,0,0,,0
Almamy Touré,MLI,DF,Eint Frankfurt,Bundesliga,26-334,1996,3,2,163,1.8,0.1,0.1,0.1,6,0,0,5,0,,,,0,,,
Birama Touré,MLI,MF,Auxerre,Ligue 1,30-295,1992,28,28,"2,503",27.8,1.6,1,3,0.8,0,0,0.1,0,9,0.9,110,22,0.06,0.06,0.03
Souleymane Touré,FRA,DF,Marseille,Ligue 1,20-000,2003,5,68,0.8,1,1,2,1,,0,0,,0,0,0,0,0,,,
Souleymane Touré,FRA,DF,Auxerre,Ligue 1,20-000,2003,11,10,887,9.9,0.8,4,1,0.8,0,0,0.2,0,8,0.9,28,3,0.08,0.02,0.1
Lucas Tousart,FRA,MF,Hertha BSC,Bundesliga,25-333,1997,24,24,"2,134",23.7,3,1,4,3,0,0,1,0,1.9,1.9,0.7,2.7,27,72,57
Yoann Touzghar,TUN,FW,Ajaccio,Ligue 1,36-120,1986,8,5,390,4.3,0.2,0.2,0.3,6,0,0,21,0,3,,,,,,
Adama Traoré,ESP,"FW,MF",Wolves,Premier League,27-062,1996,25,9,"1,176",13.1,2,1,3,2,0,0,1.2,0,1.2,3.5,4.6,29,70,127,0.08
Bertrand Traoré,BFA,FW,Aston Villa,Premier League,27-203,1995,2,53,0.6,0.2,0.2,0.1,0.3,2,0,0,8,0,4,,,,,,
Boubacar Traoré,MLI,MF,Wolves,Premier League,21-220,2001,8,4,384,4.3,0.1,1,1,2,0,0,0.1,0,4,0.2,0.2,8,,2,
Charles Traore,MLI,DF,Nantes,Ligue 1,31-086,1992,9,4,323,3.6,2,2,0.5,0.5,0,0,7,0,0,6,,0,,,
Hamari Traoré,MLI,DF,Rennes,Ligue 1,31-060,1992,21,18,"1,663",18.5,1,2,3,1,0,0,4,0,1,1,1.4,2.5,44,111,108
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,32-263,1990,24,24,"2,160",24,0,2,0,0,0,0,0,0,0,0,0,,0,0,0
Mark Travers,IRL,GK,Bournemouth,Premier League,23-314,1999,11,10,945,10.5,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,La Liga,34-336,1988,24,21,"1,588",17.6,3,4,7,2,0,0.23,1,0.07,2.8,2,8,1.3,40,2.9,4.1
Manu Trigueros,ESP,MF,Villarreal,La Liga,31-162,1991,15,6,557,6.2,0.2,2,1,0.2,0,0,0.4,0,8,0.6,48,14,,,
Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,36-032,1987,19,16,"1,469",16.3,0.6,5,5,1,0,0,0.6,0,27,2.2,2.8,48,0.03,69,0.31
Kieran Trippier,ENG,DF,Newcastle Utd,Premier League,32-190,1990,26,26,"2,287",25.4,1,5,6,1,0,0,5,0,0.7,0.7,7.7,8.4,22,166,111
William Troost-Ekong,NGA,DF,Salernitana,Serie A,29-208,1993,3,3,262,2.9,,4,,,0,0,,0,0,0,0,0,0,,
Leandro Trossard,BEL,FW,Arsenal,Premier League,28-114,1994,10,6,453,5,1,6,7,1,0,0,1.4,0,1.4,2.3,3.7,29,23,65,
Leandro Trossard,BEL,"FW,MF",Brighton,Premier League,28-114,1994,16,16,"1,315",14.6,7,2,9,7,0,0,1,0,4.4,4.4,2.1,6.5,40,67,118
Adrien Truffert,FRA,DF,Rennes,Ligue 1,21-128,2001,28,24,"1,954",21.7,0.6,6,6,1,0,0,0.6,0,55,1.5,2.2,90,0.03,166,0.28
Frank Tsadjout,ITA,"FW,MF",Cremonese,Serie A,23-243,1999,13,8,588,6.5,2,1,3,2,0,0,1,0,1,1,0.2,1.2,6,9,34
Kostas Tsimikas,GRE,DF,Liverpool,Premier League,26-320,1996,14,6,536,6,0.6,4,4,1,0,0,0.6,0,19,1.5,2.1,21,,67,
Theocharis Tsingaras,GRE,MF,Toulouse,Ligue 1,22-220,2000,1,7,0.1,0.1,,0.1,1,,0,0,,0,0,,,0,0,,
Viktor Tsyhankov,UKR,MF,Girona,La Liga,25-133,1997,7,5,450,5,3,3,6,3,0,0,2,0,2,1.5,3.5,10,14,39,
Alessandro Tuia,ITA,DF,Lecce,Serie A,32-293,1990,6,5,419,4.7,0.1,0.1,0.1,17,0,0,,0,1,,,,,,
Martin Turk,SVN,GK,Sampdoria,Serie A,19-219,2003,2,2,180,2,,,,,0,0,,0,0,0,0,0,0,,0
Beñat Turrientes,ESP,"MF,FW",Real Sociedad,La Liga,21-056,2002,6,1,106,1.2,,0.2,0.2,2,0,0,4,0,0,,,0,0,,
Tuta,BRA,DF,Eint Frankfurt,Bundesliga,23-267,1999,24,24,"2,151",23.9,1,1,1,5,0,0,1.1,0,1.1,0.4,1.6,82,13,14,0.04
Iyenoma Udogie,ITA,DF,Udinese,Serie A,20-120,2002,23,23,"2,001",22.2,3,3,6,3,0,0,4,0,2.5,2.5,3.8,6.3,78,81,117
Ike Ugbo,CAN,"FW,MF",Troyes,Ligue 1,24-188,1998,17,5,439,4.9,2,1,3,2,0,0,1.7,0,1.7,0.3,2,2,4,18,
Chimuanya Ugochukwu,FRA,MF,Rennes,Ligue 1,19-002,2004,17,9,951,10.6,0.2,1,1,1,0,0,1,0,6,0.2,0.7,0.9,0.02,36,10
Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,34-237,1988,3,3,270,3,,1,,,0,0,,0,0,0,0,0,0,,
Lauren Ulrich,GER,MF,Stuttgart,Bundesliga,18-056,2005,1,6,0.1,1,1,,,,0,0,,0,0,0,0,0,,,0
Samuel Umtiti,FRA,DF,Lecce,Serie A,29-134,1993,15,14,"1,214",13.5,0.4,5,0.4,0.5,0,0,33,0,7,1,0.03,0.03,0.03,0.03,0
Enes Ünal,TUR,FW,Getafe,La Liga,25-322,1997,26,26,"2,268",25.2,13,3,16,9,0,0.3,4,0.22,9.3,5,4,5.5,26,2.2,7.7
Deniz Undav,GER,"FW,MF",Brighton,Premier League,26-252,1996,11,2,249,2.8,1.9,1.9,0.7,2.6,0,0,3,0,2,22,,,,,
Cengiz Ünder,TUR,"MF,DF",Marseille,Ligue 1,25-257,1997,27,19,"1,660",18.4,2,4,6,1,0,0.51,1,0.25,5.3,1,3,4.5,49,4.9,9.4
Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,24-152,1998,23,23,"1,977",22,0.7,1,1,4,0,0,1,0,28,0.7,0.3,1,0.03,153,7
Filip Uremovic,CRO,DF,Hertha BSC,Bundesliga,26-045,1997,16,15,"1,297",14.4,0.8,5,1,0.8,0,0,0.1,0,0.06,0.9,11,1,0,0.01,0.06
Oscar Ureña,ESP,MF,Girona,La Liga,20-086,2003,3,1,100,1.1,0.2,0.2,0.2,1,0,0,10,0,1,,,0,,,
Jere Uronen,FIN,DF,Brest,Ligue 1,28-258,1994,6,3,300,3.3,3,1,1,0.2,0,0,0.2,0,,15,14,,,,
Jere Uronen,FIN,DF,Schalke 04,Bundesliga,28-258,1994,6,6,426,4.7,0.1,1,0.1,0.7,0,0,0.8,0,7,17,8,,,,
Mark Uth,GER,"MF,FW",Köln,Bundesliga,31-216,1991,3,46,0.5,2,0.1,0.1,0.1,1,0,0,1,0,,,,0,,,
Josha Vagnoman,GER,"DF,MF",Stuttgart,Bundesliga,22-107,2000,14,7,690,7.7,1,2,1,1,0,0,0.3,0,15,1.3,18,34,,,
Diego Valencia,CHI,"MF,FW",Salernitana,Serie A,23-073,2000,12,231,2.6,1,0.1,0.1,0.1,0.2,0,0,4,0,1,21,,,,,
